FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName
233786,130,1686.0,MCNAIR GROUP AREA,-89.325,38.608333,48,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE"
233787,131,14492.0,LITTLE FAWN GROUP CAMP,-121.795833,43.963056,8,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE"
233788,131,14492.0,QUINN MEADOW HORSE CAMP,-121.786667,43.997778000000004,26,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING"
233789,131,1035.0,WASHINGTON LAKE,-110.971667,40.671667,45,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BACKPACKING,WATER ACTIVITIES"
233790,130,505.0,EBENEZER PARK,-94.12472199999999,31.070278000000002,30,"BOATING,CAMPING,FISHING,HUNTING,WATER SPORTS,SWIMMING SITE"
233791,130,249.0,ALBENI COVE,-116.99972199999999,48.183056,13,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,PICNICKING,DAY USE AREA,WATER SPORTS,SWIMMING"
233792,131,1030.0,ASPEN (UT),-110.84583300000001,40.497222,30,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233793,131,1030.0,AVINTAQUIN CAMPGROUND,-110.775278,39.884167,17,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233794,131,1030.0,HADES,-110.872778,40.534167,14,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233795,131,1030.0,IRON MINE,-110.88666699999999,40.554167,26,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING"
233796,131,1033.0,CHUTE GROUP,-111.175556,39.551944,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233797,131,1033.0,BIG ROCK GROUP,-111.155556,39.5125,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,CLIMBING"
233798,131,1033.0,LITTLE BEAR GROUP,-111.141944,39.446111,2,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,CLIMBING"
233804,131,1053.0,PONDEROSA GROUP - LAKE ISABEL,-105.067222,37.967778,1,"CAMPING,FISHING,HIKING"
233805,131,1053.0,SPRUCE GROUP - LAKE ISABEL,-105.067222,37.967778,1,"CAMPING,FISHING,BIKING,HIKING"
233807,131,1064.0,FOUR JEFFREY,-118.55,37.25,106,"BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING"
233808,131,1053.0,ROBERTS CABIN,-105.93166699999999,39.34,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING"
233809,130,354.0,TRACE BRANCH CAMPGROUND,-83.372778,37.241667,27,"BOATING,CAMPING,FISHING,WATER SPORTS,SWIMMING SITE,VISITOR CENTER"
233810,131,2018.0,MARSHALL PARK,-106.98583300000001,37.788889000000005,15,"CAMPING,FISHING,BIKING,HIKING"
233811,131,2018.0,RIVER HILL,-107.23196999999999,37.730004,18,"BOATING,CAMPING,FISHING,BIKING,HIKING,INTERPRETIVE PROGRAMS,CLIMBING"
233812,131,1053.0,LAKE ISABEL CABIN,-105.050278,37.981111,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS"
233813,130,165.0,EGGERTS LANDING,-98.010081,47.09745,41,"CAMPING,HIKING,SWIMMING SITE"
233814,130,521.0,NOTREBES BEND PARK,-91.309167,33.988056,30,"BOATING,CAMPING,FISHING,BIRDING,HUNTING"
233815,131,1030.0,MOON LAKE CAMPGROUND,-110.517778,40.566389,54,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,SWIMMING SITE"
233816,131,1030.0,YELLOWSTONE GROUP CAMPGROUND,-110.33611100000002,40.541944,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233817,131,1030.0,UINTA RIVER GROUP,-110.037222,40.516110999999995,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING"
233818,131,16822.0,CAYUSE HORSE CAMP,-121.09361100000001,47.399444,14,"CAMPING,HIKING,PHOTOGRAPHY,BIRDING,HORSEBACK RIDING,HORSE CAMPING,BERRY PICKING"
233819,131,1030.0,SKULL CREEK,-109.526944,40.862778000000006,17,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233820,131,1114.0,CLARK CREEK ORGANIZATION CAMP,-122.582222,43.973611,1,"BIKING,HIKING"
233821,131,1030.0,GREENDALE,-109.457778,40.881667,10,"BOATING,CAMPING,FISHING,SWIMMING SITE"
233822,131,1030.0,GREENS LAKE,-109.53583300000001,40.873333,21,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING"
233823,131,1030.0,CANYON RIM,-109.549444,40.8825,16,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
233824,131,1030.0,RED CANYON,-109.55916699999999,40.889444,8,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233825,131,1024.0,BIG SPRINGS WARMING HUT,-111.299722,44.485,1,CAMPING
233826,131,1024.0,BUTTERMILK,-111.426111,44.4325,56,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS"
233827,131,1084.0,CUT FOOT HORSE CAMPGROUND,-94.066389,47.558333000000005,34,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233828,130,509.0,MALDEN LAKE CAMPGROUND,-94.347778,33.274722,39,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HUNTING"
233830,131,1064.0,OLD SHADY REST CAMPGROUND,-118.96166699999999,37.65,45,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER ACCESS,BACKPACKING,MOUNTAIN BIKING,HORSEBACK RIDING,SWIMMING,KAYAKING,CANOEING,WATER ACTIVITIES,SCENIC DRIVE,NON-MOTORIZED BOATING,CLIMBING,CULTURAL ACTIVITIES,SOFTBALL FIELDS,TRAILS, ALL TERRAIN/OHV,TRAILS, HORSE,TRAILS, DIFFICULT HIKING,BOAT RENTAL,GONDOLA RIDES,GOLF"
233831,130,555.0,WHITEHALL BAY,-96.072683,37.667167,27,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE"
233832,130,555.0,DAMSITE - FALL RIVER LAKE,-96.06926700000001,37.644933,32,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
233833,131,1051.0,JACKS GULCH,-105.52694699999999,40.636835999999995,3,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,MOUNTAIN BIKING,HORSEBACK RIDING,CLIMBING"
233834,131,1038.0,COVE LAKE RECREATION AREA,-93.6225,35.224444,20,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING,WATER SPORTS,SWIMMING SITE,OTHER RECREATION CONCESSION SITE"
233835,131,1058.0,BOULDER PARK CAMPGROUND,-107.252222,44.163333,32,"BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,CANOEING"
233836,131,1058.0,HETTINGER GROUP AREA,-106.95111100000001,44.297222,1,"BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,OFF ROAD VEHICLE TRAILS,NON-MOTORIZED BOATING"
233837,131,1074.0,SUMMERDALE CAMPGROUND,-119.642733,37.470647,32,"CAMPING,FISHING,HIKING"
233838,131,1058.0,PINE ISLAND GROUP AREA,-107.4775,44.777778000000005,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233839,131,1074.0,DIRT FLAT,-119.844444,37.663333,3,CAMPING
233840,131,1085.0,FENSKE LAKE CAMPGROUND,-91.913889,47.995278000000006,16,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233841,131,1085.0,BIRCH LAKE CAMPGROUND,-91.783611,47.756944,32,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233842,131,1074.0,DRY GULCH,-119.844444,37.663333,5,CAMPING
233843,131,1085.0,SOUTH KAWISHIWI RIVER,-91.73138900000001,47.815556,32,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233844,131,1024.0,TRAIL CREEK,-111.03916699999999,43.54,10,"CAMPING,FISHING,BIKING,HIKING,HUNTING"
233845,131,1051.0,CROW VALLEY,-104.337778,40.643889,14,"CAMPING,HIKING,BIRDING,HISTORIC & CULTURAL SITE,STAR GAZING,SCENIC DRIVE"
233846,131,1033.0,BRIDGES CAMPGROUND,-111.168056,39.558889,7,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,CLIMBING"
233847,131,1035.0,MILL HOLLOW,-111.10361100000001,40.491389,28,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
233848,131,1084.0,MOSOMO POINT,-94.048056,47.518333,23,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,INTERPRETIVE PROGRAMS"
233849,131,1082.0,PINES POINT CAMPGROUND,-86.119444,43.527778000000005,5,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,KAYAKING,CANOEING,TUBING"
233850,131,1084.0,WILLIAMS NARROWS,-94.063611,47.503333000000005,16,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
233852,131,1024.0,SUMMIT VIEW CAMPGROUND,-111.296944,42.559166999999995,20,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING"
233853,131,1024.0,MONTPELIER CANYON CAMPGROUND,-111.231944,42.331111,15,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING"
233854,131,1024.0,WILLOW FLAT CAMPGROUND,-111.62527800000001,42.139444,54,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING,SWIMMING SITE"
233855,131,1024.0,PARIS SPRINGS CAMPGROUND,-111.494722,42.2075,12,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,SWIMMING SITE,CLIMBING"
233856,131,1024.0,EMIGRATION CAMPGROUND,-111.555278,42.37,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,VISITOR CENTER"
233857,131,1024.0,ALBERT MOSER,-111.694722,42.138611,9,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING"
233858,131,1027.0,STANLEY LAKE CAMPGROUND,-115.0525,44.248611,17,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
233859,131,1053.0,TIMBERLINE CAMPGROUND,-105.761944,39.431944,24,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233860,131,1064.0,NEW SHADY REST CAMPGROUND,-118.959167,37.65,93,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING,VISITOR CENTER,INTERPRETIVE PROGRAMS"
233861,131,1118.0,BUCK CREEK CAMPGROUND,-121.328333,48.268333,9,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,HUNTING,SWIMMING SITE"
233862,131,1118.0,Marble Creek Campground,-121.271667,48.5325,23,CAMPING
233863,131,1118.0,Sulphur Creek Campground,-121.19455,48.24845,17,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING"
233864,131,1118.0,Bedal Campground,-121.39138899999999,48.096944,21,"CAMPING,FISHING,HIKING"
233865,131,1118.0,Clear Creek Campground,-121.57722199999999,48.221111,13,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE"
233866,131,1118.0,Red Bridge Campground ,-121.655556,48.070555999999996,13,CAMPING
233867,131,1035.0,RENEGADE,-111.15378100000001,40.122733000000004,62,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER ACTIVITIES"
233868,131,1053.0,BASSAM GUARD STATION,-105.94333300000001,38.746666999999995,1,"BOATING,CAMPING,FISHING,BIKING,HUNTING,HORSEBACK RIDING"
233869,131,1035.0,DIAMOND,-111.375,40.0,68,"CAMPING,FISHING,BIKING,HIKING,PICNICKING"
233870,131,1067.0,PARADISE CAMPGROUND,-119.81277800000001,34.542221999999995,15,"CAMPING,FISHING,HIKING,HUNTING,SWIMMING SITE"
233871,131,1058.0,TIE HACK,-106.942778,44.283056,20,"BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,OFF ROAD VEHICLE TRAILS,CANOEING,NON-MOTORIZED BOATING"
233873,131,1058.0,LOST CABIN CAMPGROUND,-106.953056,44.148333,19,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233874,131,1036.0,GREEN RIVER LAKES,-109.86111100000001,43.311389,3,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,SWIMMING SITE"
233876,131,1058.0,SIBLEY LAKE,-107.443056,44.771389,25,"BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,CANOEING,VISITOR CENTER"
233877,131,1117.0,La Wis Wis Campground,-121.587778,46.673889,112,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,INTERPRETIVE PROGRAMS"
233878,131,1058.0,TIE FLUME,-107.46138899999998,44.715278000000005,27,"FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,HISTORIC & CULTURAL SITE,OFF ROAD VEHICLE TRAILS,CANOEING,VISITOR CENTER,NON-MOTORIZED BOATING"
233879,131,1063.0,SOUTH FORK GROUP (CA),-120.520556,38.76,1,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233880,131,1051.0,CUTTHROAT BAY GROUP,-105.873622,40.191396999999995,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,SWIMMING SITE,SAILING"
233881,131,1023.0,DEADWOOD LOOKOUT REC CABIN,-115.703333,44.108889000000005,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING"
233882,131,1014.0,INDIAN TREES CAMPGROUND,-113.95436799999999,45.755521,15,"CAMPING,FISHING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE,SWIMMING SITE"
233883,131,1053.0,INDIAN CREEK EQUESTRIAN CAMPGROUND,-105.10888899999999,39.391667,7,"CAMPING,FISHING,HIKING,HUNTING,HORSEBACK RIDING"
233884,131,1110.0,SPINREEL,-124.205556,43.661389,37,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,OFF ROAD VEHICLE TRAILS"
233885,131,1110.0,SUTTON CAMPGROUND,-124.107222,44.054167,80,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,BERRY PICKING"
233886,131,1110.0,TAHKENITCH LANDING,-124.1475,43.796667,28,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
233887,131,1095.0,SYCAMORE CABIN,-111.97027800000001,34.351944,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING"
233888,131,1092.0,CRESCENT MOON RANCH (AZ),-111.80194399999999,34.825278000000004,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233891,131,1118.0,Mineral Park Campground,-121.167778,48.465833,20,"CAMPING,FISHING,HIKING,PICNICKING"
233892,131,1033.0,POTTERS POND,-111.27333300000001,39.446667,19,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233893,131,1012.0,POWELL CAMPGROUND,-114.71722199999999,46.501944,34,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HUNTING"
233894,131,74859.0,OCHOCO FOREST CAMP,-120.425278,44.397222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,VISITOR CENTER"
233895,131,74859.0,WALTON LAKE,-120.33666699999999,44.433056,29,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
233896,130,278.0,SYLVAN PARK,-98.491667,38.968333,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE"
233898,131,1096.0,SHARP CREEK,-110.998056,34.299721999999996,20,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
233899,131,1011.0,BUMBLEBEE CAMPGROUND,-116.279444,47.633333,24,"CAMPING,BIKING,HIKING,SWIMMING SITE"
233900,131,1110.0,CAPE PERPETUA,-124.100278,44.281110999999996,40,"CAMPING,WILDLIFE VIEWING,HIKING,VISITOR CENTER,BEACHCOMBING,INTERPRETIVE PROGRAMS,WHALE WATCHING"
233901,131,1011.0,OSPREY,-116.894167,48.499167,16,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,CANOEING,SCUBA DIVING"
233902,131,1052.0,MATTERHORN,-107.881111,37.844722,28,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233903,131,1110.0,RIVER EDGE,-123.75861100000002,44.377221999999996,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,MOUNTAIN BIKING,SWIMMING,CANOEING,BERRY PICKING"
233907,131,1064.0,ROCK CREEK LAKE,-118.73901399999998,37.453821999999995,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,INTERPRETIVE PROGRAMS"
233908,131,1011.0,BELL BAY CAMPGROUND,-116.84138899999999,47.476389000000005,13,"BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING"
233909,131,2337.0,QUARTZ CREEK CAMPGROUND,-149.728056,60.478611,45,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
233910,131,1045.0,ARROWHEAD CAMPGROUND,-80.07055600000001,35.439167,48,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WATER SPORTS,SWIMMING SITE"
233911,131,1045.0,BADIN LAKE CAMPGROUND,-80.078661,35.448471999999995,34,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,WATER SPORTS,SWIMMING SITE"
233912,131,1045.0,BADIN LAKE GROUP CAMP,-80.072778,35.451389,3,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,WATER SPORTS,SWIMMING SITE"
233913,131,1045.0,CANEBRAKE HORSE CAMP,-80.048611,35.439444,28,"BOATING,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WATER SPORTS,SWIMMING SITE"
233914,130,1690.0,SHAGBARK GROUP AREA,-89.005556,38.071111,1,"BOATING,CAMPING,FISHING,BIKING,DAY USE AREA,HUNTING,INTERPRETIVE PROGRAMS"
233915,131,1035.0,SOUTH FORK (UT),-111.653056,41.281944,42,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SCENIC DRIVE"
233916,131,1110.0,CANAL CREEK,-123.925278,44.393056,2,"FISHING,HIKING,BERRY PICKING,CRAWFISHING"
233918,131,1058.0,SHELL CREEK,-107.51472199999999,44.550278000000006,15,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING"
233920,131,1039.0,SALT SPRINGS RECREATION AREA,-81.731944,29.356944,150,"BOATING,CAMPING,FISHING,HIKING,CANOEING,SWIMMING SITE"
233921,131,1057.0,GRIZZLY CREEK PRIMITIVE,-103.435278,43.884444,16,"CAMPING,FISHING,BIKING,HIKING"
233925,131,1058.0,NORTH TONGUE,-107.533056,44.780556,12,"FISHING,WILDLIFE VIEWING,BIKING,HIKING,OFF ROAD VEHICLE TRAILS,SCENIC DRIVE,VISITOR CENTER,NON-MOTORIZED BOATING,HOTEL/LODGE/RESORT PRIVATELY OWNED"
233926,131,1058.0,OWEN CREEK,-107.498056,44.706666999999996,8,"FISHING,WILDLIFE VIEWING,BIKING,HIKING,OFF ROAD VEHICLE TRAILS,SCENIC DRIVE,VISITOR CENTER,HOTEL/LODGE/RESORT PRIVATELY OWNED"
233927,131,1055.0,PINEY GUARD STATION,-106.560556,39.7575,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS"
233928,131,1092.0,OLEARY GROUP SITE,-111.533056,35.361667,3,"CAMPING,WILDLIFE VIEWING,HIKING,PICNICKING"
233929,131,1017.0,PINE CREEK CAMPGROUND,-110.516667,45.500278,27,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,STAR GAZING,MUSHROOM PICKING,BERRY PICKING"
233930,131,1017.0,SNOWBANK CAMPGROUND,-110.54,45.29,11,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,BACKPACKING,STAR GAZING,MUSHROOM PICKING,BERRY PICKING"
233931,131,1031.0,BARKER RECREATION AREA,-111.815278,37.920556,17,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233932,131,1053.0,MINGUS RANCH,-105.11,38.093056,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233933,131,1072.0,QUAKING ASPEN CABIN,-118.549722,36.124167,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233934,131,1060.0,REX HALE,-109.72583300000001,44.456666999999996,29,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
233936,131,1052.0,COBBETT LAKE,-107.983056,39.041389,20,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233937,131,16822.0,CHATTER CREEK GROUP SITE,-120.885,47.608333,1,"CAMPING,WILDLIFE VIEWING,HIKING"
233938,131,16822.0,BRIDGE CREEK GROUP SITE,-120.780833,47.563889,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,VISITOR CENTER"
233939,131,16822.0,TUMWATER GROUP SITE,-120.730833,47.678056,1,"BOATING,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
233940,131,16822.0,EIGHTMILE GROUP SITE,-120.76611100000001,47.550833000000004,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
233941,131,1051.0,WILLOW CREEK GROUP,-105.953056,40.1425,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,KAYAKING,CANOEING,NON-MOTORIZED BOATING,SAILING"
233942,131,1059.0,LA PRELE GUARD STATION,-105.83388899999999,42.452778,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233943,131,1023.0,RATTLESNAKE,-115.88001899999999,44.265931,1,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,HUNTING"
233944,131,1059.0,JACK CREEK CREW QUARTERS,-107.111667,41.27,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233945,131,1059.0,JACK CREEK GUARD STATION,-107.111667,41.27,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE"
233946,130,452.0,BURCHFIELD BRANCH PARK,-87.365833,33.447778,36,"BOATING,CAMPING,FISHING,BIKING,PICNICKING,DAY USE AREA,WATER ACCESS,SWIMMING"
233947,131,1045.0,BRIAR BOTTOM GROUP CAMPGROUND,-82.221389,35.752778,6,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING,WATER SPORTS,INTERPRETIVE PROGRAMS,CLIMBING"
233948,131,1059.0,BRUSH CREEK WORK CENTER BARRACK,-106.52,41.34,1,"CAMPING,WILDLIFE VIEWING,WINTER SPORTS"
233949,131,1116.0,PANHANDLE,-117.27138899999999,48.51,13,"BOATING,CAMPING,FISHING,SWIMMING SITE"
233950,131,1116.0,PIONEER PARK,-117.053611,48.214166999999996,17,"BOATING,CAMPING,FISHING,HIKING"
233952,131,1071.0,SHADY COVE GROUP CAMPGROUND,-117.046833,34.208314,3,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,INTERPRETIVE PROGRAMS"
233953,131,122.0,CROOK CAMPGROUND,-110.941667,34.316389,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING"
233954,131,1045.0,CAROLINA HEMLOCKS REC AREA,-82.204444,35.804444000000004,35,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS,CLIMBING"
233955,131,1094.0,WHITE HORSE LAKE Campground,-112.017222,35.115278,69,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HORSEBACK RIDING,VISITOR CENTER,INTERPRETIVE PROGRAMS,CLIMBING"
233956,131,1094.0,DOGTOWN LAKE CAMPGROUND AND GROUP,-112.123833,35.211166999999996,55,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,VISITOR CENTER,INTERPRETIVE PROGRAMS,CLIMBING"
233957,131,1094.0,KAIBAB LAKE SITES AND GROUP AREAS,-112.156944,35.281110999999996,46,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HORSEBACK RIDING,INTERPRETIVE PROGRAMS"
233958,131,1023.0,DEER PARK CABIN,-115.400833,43.925556,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233960,131,1023.0,GRAHAM CABIN,-115.275833,43.957221999999994,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING"
233961,131,1023.0,BEAVER CREEK CABIN (ID),-115.61333300000001,43.967222,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WINTER SPORTS"
233962,131,1023.0,BARBER FLAT CABIN,-115.536667,43.821944,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
233963,131,1110.0,ROCK CREEK - SIUSLAW,-124.115,44.184722,14,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,BERRY PICKING"
233964,131,1110.0,BLACKBERRY,-123.835,44.371111,32,"BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING,BERRY PICKING,CRAWFISHING"
233965,131,1110.0,TILLICUM,-124.09111100000001,44.367222,61,"CAMPING,FISHING,HIKING,SWIMMING"
