facilityid,#tenting,#group,#remote,#structured_RV
259557,0.0,1.0,0.0,0.0
260558,2.0,0.0,0.0,0.0
261322,0.0,0.0,0.0,1.0
261696,0.0,0.0,0.0,33.0
261700,33.0,0.0,0.0,0.0
261780,16.0,1.0,0.0,0.0
261791,0.0,1.0,0.0,0.0
261792,7.0,0.0,0.0,0.0
261802,15.0,0.0,0.0,0.0
261804,18.0,0.0,0.0,0.0
261822,0.0,1.0,0.0,13.0
262702,12.0,0.0,0.0,0.0
262752,2.0,0.0,0.0,0.0
262810,15.0,0.0,0.0,0.0
264293,0.0,0.0,0.0,0.0
264411,0.0,0.0,0.0,1.0
264686,0.0,1.0,0.0,0.0
264720,0.0,1.0,0.0,0.0
264886,17.0,0.0,0.0,0.0
265539,0.0,1.0,0.0,0.0
266135,0.0,1.0,0.0,0.0
266136,0.0,9.0,0.0,0.0
266137,4.0,0.0,0.0,0.0
266138,19.0,0.0,0.0,0.0
266139,11.0,0.0,0.0,1.0
266140,12.0,0.0,0.0,0.0
266141,20.0,0.0,0.0,1.0
266142,19.0,0.0,0.0,0.0
266144,0.0,6.0,0.0,0.0
267070,20.0,0.0,0.0,1.0
267071,18.0,0.0,0.0,0.0
267072,11.0,0.0,0.0,0.0
267073,11.0,0.0,0.0,0.0
267074,10.0,0.0,0.0,1.0
267075,10.0,0.0,0.0,0.0
267076,12.0,0.0,0.0,0.0
267077,24.0,0.0,0.0,0.0
267078,7.0,0.0,0.0,0.0
267079,31.0,0.0,0.0,1.0
267080,10.0,0.0,0.0,0.0
267081,5.0,0.0,0.0,2.0
267082,13.0,0.0,0.0,0.0
267083,17.0,0.0,0.0,1.0
267551,0.0,1.0,0.0,33.0
267552,0.0,0.0,16.0,0.0
267553,18.0,0.0,0.0,0.0
267554,9.0,0.0,0.0,0.0
267555,19.0,0.0,0.0,3.0
267556,11.0,0.0,0.0,0.0
267557,9.0,0.0,0.0,0.0
267558,14.0,0.0,0.0,0.0
267559,0.0,1.0,0.0,0.0
267560,9.0,0.0,0.0,0.0
269838,0.0,0.0,1.0,0.0
270420,28.0,0.0,0.0,12.0
270816,34.0,5.0,0.0,153.0
270967,22.0,0.0,3.0,0.0
272068,24.0,1.0,0.0,0.0
272084,0.0,0.0,2.0,20.0
272091,0.0,0.0,0.0,18.0
272092,19.0,0.0,0.0,6.0
272093,11.0,0.0,0.0,3.0
272094,0.0,0.0,15.0,0.0
272096,5.0,0.0,0.0,14.0
272097,0.0,2.0,0.0,0.0
272098,0.0,0.0,0.0,1.0
272173,0.0,0.0,0.0,1.0
272174,27.0,0.0,0.0,15.0
272228,16.0,0.0,0.0,0.0
272229,3.0,0.0,0.0,0.0
272230,15.0,0.0,0.0,0.0
272244,1.0,0.0,0.0,0.0
272245,65.0,0.0,0.0,0.0
272246,18.0,1.0,9.0,0.0
272248,3.0,0.0,0.0,0.0
272249,40.0,0.0,0.0,7.0
272266,110.0,3.0,4.0,0.0
272276,0.0,1.0,0.0,15.0
272277,8.0,1.0,0.0,3.0
272299,59.0,0.0,0.0,3.0
272300,119.0,0.0,0.0,0.0
273308,21.0,0.0,0.0,0.0
273309,30.0,0.0,0.0,0.0
273333,3.0,0.0,0.0,0.0
273334,4.0,0.0,0.0,0.0
273335,36.0,0.0,0.0,0.0
273337,7.0,0.0,0.0,0.0
273338,1.0,0.0,0.0,0.0
273339,2.0,0.0,0.0,0.0
273340,1.0,0.0,0.0,0.0
273341,1.0,0.0,0.0,0.0
273342,2.0,0.0,0.0,0.0
273343,37.0,0.0,0.0,0.0
273344,1.0,0.0,0.0,0.0
273346,3.0,0.0,0.0,0.0
273347,2.0,0.0,0.0,0.0
273348,37.0,0.0,0.0,1.0
273349,5.0,0.0,0.0,0.0
273350,1.0,0.0,0.0,0.0
273351,1.0,0.0,0.0,0.0
273352,49.0,1.0,0.0,27.0
273353,1.0,0.0,0.0,0.0
273354,23.0,0.0,0.0,0.0
273355,2.0,0.0,0.0,0.0
273356,1.0,0.0,0.0,0.0
273357,2.0,0.0,0.0,0.0
273358,10.0,0.0,0.0,0.0
273360,19.0,2.0,0.0,0.0
273361,4.0,0.0,0.0,0.0
273363,1.0,0.0,0.0,0.0
273375,0.0,1.0,0.0,0.0
273376,0.0,1.0,0.0,0.0
273377,0.0,0.0,0.0,2.0
273378,0.0,0.0,0.0,1.0
273379,5.0,0.0,0.0,0.0
273755,0.0,2.0,0.0,0.0
273757,0.0,0.0,0.0,0.0
273758,12.0,0.0,0.0,3.0
273759,29.0,0.0,0.0,0.0
273778,72.0,0.0,12.0,0.0
273780,37.0,0.0,0.0,4.0
273781,41.0,0.0,0.0,1.0
273782,10.0,0.0,0.0,0.0
273785,0.0,3.0,0.0,2.0
273799,30.0,0.0,0.0,0.0
273816,0.0,3.0,0.0,0.0
273817,13.0,0.0,0.0,0.0
273819,8.0,0.0,0.0,0.0
273820,14.0,0.0,0.0,0.0
273821,12.0,0.0,0.0,0.0
273822,28.0,0.0,0.0,0.0
273841,0.0,0.0,0.0,1.0
273842,17.0,2.0,0.0,0.0
273843,7.0,0.0,0.0,0.0
273844,6.0,0.0,0.0,0.0
273845,9.0,0.0,0.0,0.0
273846,4.0,0.0,0.0,0.0
273847,16.0,0.0,0.0,0.0
273848,42.0,0.0,0.0,0.0
273867,8.0,0.0,0.0,0.0
273869,9.0,0.0,0.0,0.0
273870,7.0,0.0,0.0,0.0
273871,12.0,0.0,0.0,0.0
273872,6.0,0.0,0.0,0.0
273873,13.0,0.0,0.0,0.0
273874,8.0,0.0,0.0,0.0
273875,19.0,0.0,0.0,0.0
273876,29.0,0.0,0.0,0.0
273877,26.0,1.0,0.0,0.0
273878,10.0,0.0,0.0,0.0
273879,32.0,0.0,0.0,2.0
273975,18.0,0.0,0.0,0.0
274288,26.0,0.0,0.0,0.0
274314,4.0,0.0,0.0,17.0
274315,50.0,0.0,0.0,1.0
274410,5.0,0.0,0.0,17.0
274414,33.0,2.0,0.0,0.0
10000305,23.0,1.0,0.0,1.0
10001419,12.0,0.0,0.0,0.0
10001432,17.0,0.0,0.0,1.0
10001451,39.0,0.0,0.0,0.0
10003362,37.0,0.0,0.0,1.0
10003401,17.0,0.0,0.0,0.0
10004152,37.0,0.0,0.0,0.0
10004300,1.0,0.0,0.0,56.0
10004358,0.0,0.0,0.0,24.0
10004657,0.0,0.0,0.0,1.0
10004659,0.0,0.0,0.0,1.0
10004661,0.0,0.0,0.0,1.0
10004663,0.0,0.0,0.0,1.0
10004665,0.0,0.0,0.0,1.0
10004667,0.0,0.0,0.0,1.0
10004919,0.0,0.0,0.0,12.0
10004932,8.0,0.0,0.0,0.0
10005253,24.0,0.0,0.0,1.0
10005349,45.0,1.0,0.0,0.0
10005351,0.0,1.0,0.0,0.0
10006204,0.0,0.0,0.0,1.0
10006206,0.0,0.0,0.0,1.0
10006208,0.0,0.0,0.0,1.0
10007130,0.0,0.0,0.0,13.0
10007160,0.0,0.0,0.0,1.0
10008944,18.0,0.0,0.0,1.0
10010172,0.0,1.0,0.0,0.0
10011396,11.0,0.0,0.0,0.0
10012078,24.0,0.0,0.0,37.0
10012141,0.0,1.0,0.0,0.0
10028678,0.0,0.0,27.0,0.0
10028875,34.0,0.0,40.0,31.0
10029004,0.0,1.0,6.0,0.0
10029012,0.0,1.0,10.0,0.0
10032028,0.0,3.0,0.0,0.0
10035048,0.0,0.0,0.0,27.0
10035081,6.0,0.0,0.0,32.0
10035281,0.0,0.0,0.0,42.0
10038712,4.0,0.0,0.0,15.0
10038733,66.0,3.0,0.0,24.0
10038827,0.0,0.0,0.0,21.0
10038964,7.0,0.0,0.0,7.0
10038980,0.0,0.0,0.0,13.0
10038994,0.0,1.0,0.0,0.0
10039071,1.0,0.0,0.0,29.0
10039838,11.0,0.0,0.0,0.0
10039845,11.0,0.0,0.0,0.0
10039857,17.0,0.0,0.0,1.0
10039887,10.0,0.0,0.0,0.0
10039993,0.0,0.0,16.0,0.0
10040012,0.0,6.0,0.0,0.0
10040020,0.0,1.0,0.0,0.0
10040022,0.0,0.0,10.0,0.0
10040047,55.0,0.0,0.0,0.0
10040524,0.0,0.0,0.0,17.0
10040547,5.0,0.0,9.0,3.0
10040565,0.0,0.0,0.0,1.0
10040569,18.0,0.0,0.0,1.0
10040589,0.0,0.0,0.0,1.0
10040591,0.0,0.0,15.0,13.0
10040622,30.0,0.0,0.0,1.0
10040993,46.0,0.0,0.0,2.0
10041284,0.0,0.0,0.0,19.0
10041304,14.0,0.0,0.0,47.0
10041410,62.0,0.0,0.0,2.0
10041495,14.0,0.0,0.0,0.0
10041510,0.0,0.0,0.0,33.0
10046288,0.0,0.0,0.0,16.0
10046915,17.0,0.0,0.0,0.0
10046989,4.0,0.0,0.0,0.0
10046994,17.0,0.0,0.0,0.0
10047013,7.0,0.0,0.0,0.0
10047031,20.0,0.0,0.0,0.0
10047057,11.0,0.0,0.0,1.0
10047070,9.0,0.0,0.0,0.0
10047085,0.0,0.0,0.0,16.0
10047120,31.0,0.0,0.0,0.0
10047884,4.0,0.0,0.0,0.0
10047895,9.0,0.0,0.0,0.0
10047905,4.0,3.0,0.0,0.0
10047913,43.0,1.0,0.0,0.0
10047958,9.0,0.0,0.0,1.0
10047969,8.0,0.0,0.0,6.0
10047984,10.0,0.0,0.0,0.0
10047995,9.0,0.0,0.0,1.0
10048006,10.0,0.0,0.0,0.0
10048017,10.0,0.0,0.0,0.0
10048028,23.0,0.0,0.0,1.0
10048053,17.0,0.0,0.0,1.0
10048073,7.0,0.0,0.0,2.0
10048096,18.0,0.0,0.0,2.0
10048127,21.0,0.0,0.0,0.0
10048149,6.0,0.0,0.0,0.0
10048156,3.0,0.0,0.0,0.0
10048160,9.0,0.0,0.0,0.0
10048170,18.0,0.0,0.0,0.0
10048189,2.0,0.0,0.0,1.0
10048198,4.0,0.0,0.0,0.0
10048215,10.0,0.0,0.0,0.0
10048229,22.0,0.0,0.0,1.0
10048253,3.0,0.0,0.0,0.0
10048257,9.0,0.0,0.0,1.0
10048873,16.0,0.0,0.0,1.0
10048891,6.0,0.0,0.0,0.0
10048898,32.0,0.0,0.0,1.0
10048953,10.0,0.0,0.0,0.0
10048964,0.0,5.0,0.0,0.0
10048983,0.0,0.0,13.0,1.0
10049020,5.0,0.0,2.0,4.0
10049270,8.0,0.0,0.0,0.0
10049271,0.0,1.0,0.0,0.0
10049272,0.0,0.0,0.0,81.0
10049273,23.0,2.0,0.0,0.0
10049434,0.0,0.0,0.0,3.0
10049525,10.0,10.0,0.0,5.0
10049551,6.0,0.0,0.0,0.0
10050235,0.0,0.0,0.0,21.0
10050257,0.0,0.0,0.0,12.0
10050273,1.0,0.0,0.0,13.0
10050606,0.0,0.0,0.0,5.0
10050743,4.0,0.0,0.0,0.0
10052147,0.0,0.0,0.0,9.0
10052157,12.0,0.0,0.0,0.0
10052170,0.0,0.0,0.0,20.0
10052192,11.0,0.0,0.0,0.0
10052227,10.0,0.0,0.0,18.0
10052246,0.0,0.0,0.0,0.0
10052638,0.0,0.0,0.0,11.0
10052650,70.0,0.0,0.0,0.0
10053715,0.0,0.0,0.0,1.0
10053722,0.0,0.0,0.0,6.0
10053729,0.0,0.0,0.0,29.0
10053759,0.0,0.0,0.0,19.0
10053779,0.0,13.0,0.0,0.0
10053793,0.0,0.0,0.0,26.0
10054654,0.0,0.0,0.0,23.0
10054678,14.0,0.0,0.0,18.0
10054711,20.0,0.0,0.0,42.0
10054775,31.0,0.0,0.0,5.0
10056207,30.0,0.0,0.0,7.0
10056245,20.0,0.0,0.0,1.0
10056267,14.0,0.0,0.0,0.0
10056282,10.0,0.0,0.0,0.0
10058090,31.0,0.0,0.0,41.0
10058163,27.0,3.0,0.0,1.0
10058234,6.0,0.0,0.0,18.0
10058259,39.0,0.0,0.0,0.0
10058299,21.0,0.0,0.0,0.0
10060225,0.0,0.0,0.0,18.0
10060885,10.0,0.0,0.0,0.0
10060948,10.0,0.0,0.0,0.0
10060971,0.0,3.0,0.0,0.0
10064530,0.0,0.0,0.0,15.0
10064546,0.0,0.0,0.0,32.0
10064579,8.0,0.0,0.0,1.0
10067302,0.0,0.0,0.0,32.0
10067346,0.0,0.0,6.0,0.0
10068459,47.0,0.0,0.0,5.0
10068512,40.0,0.0,0.0,0.0
10068584,0.0,0.0,0.0,30.0
10075391,9.0,0.0,0.0,0.0
10075409,5.0,0.0,0.0,24.0
10075441,0.0,0.0,1.0,0.0
10077451,39.0,0.0,0.0,0.0
10077501,3.0,0.0,0.0,3.0
10082227,0.0,0.0,0.0,1.0
10082266,1.0,0.0,0.0,0.0
10086072,1.0,0.0,0.0,0.0
10092282,1.0,0.0,0.0,0.0
10099575,0.0,0.0,0.0,0.0
10101324,7.0,1.0,0.0,0.0
10101333,9.0,0.0,0.0,1.0
10101344,6.0,0.0,0.0,0.0
10101362,11.0,0.0,0.0,0.0
10101374,23.0,0.0,0.0,0.0
10103089,0.0,0.0,0.0,1.0
10103111,0.0,0.0,1.0,0.0
10103161,26.0,0.0,0.0,1.0
10107666,35.0,0.0,0.0,0.0
